token	tag_cafeteria_binary
,	O
poultry	B
and	O
fish	B
with	O
vegetables	B
or	O
potatoes	B
for	O
MI	O
prevention	O
.	O
We	O
followed	O
up	O
29	O
142	O
women	O
and	O
26	O
029	O
men	O
in	O
the	O
Danish	O
Diet	O
,	O
Cancer	O
and	O
Health	O
study	O
aged	O
50	O
-	O
64	O
years	O
with	O
no	O
known	O
history	O
of	O
MI	O
at	O
baseline	O
.	O
Diet	O
was	O
assessed	O
by	O
a	O
validated	O
192	O
-	O
item	O
FFQ	O
at	O
baseline	O
.	O
Adjusted	O
Cox	O
proportional	O
hazard	O
models	O
were	O
used	O
to	O
calculate	O
hazard	O
ratios	O
(	O
HR	O
)	O
and	O
95	O
%	O
CI	O
for	O
MI	O
associated	O
with	O
specified	O
food	O
substitutions	O
of	O
150	O
g	O
/	O
week	O
.	O
During	O
a	O
median	O
follow	O
-	O
up	O
of	O
13·6	O
years	O
,	O
we	O
identified	O
656	O
female	O
and	O
1694	O
male	O
cases	O
.	O
Among	O
women	O
,	O
the	O
HR	O
for	O
MI	O
when	O
replacing	O
red	B
meat	I
with	O
vegetables	B
was	O
0·94	O
(	O
95	O
%	O
CI	O
0·90	O
,	O
0·98	O
)	O
.	O
Replacing	O
fatty	B
fish	I
with	O
vegetables	B
was	O
associated	O
with	O
a	O
higher	O
risk	O
of	O
MI	O
(	O
HR	O
1·23	O
;	O
95	O
%	O
CI	O
1·05	O
,	O
1·45	O
)	O
,	O
whereas	O
an	O
inverse	O
,	O
statistically	O
non	O
-	O
significant	O
association	O
was	O
found	O
for	O
lean	B
fish	I
(	O
HR	O
0·93	O
;	O
95	O
%	O
CI	O
0·83	O
,	O
1·05	O
)	O
.	O
Substituting	O
poultry	B
with	O
vegetables	B
was	O
not	O
associated	O
with	O
risk	O
of	O
MI	O
(	O
HR	O
1·00	O
;	O
95	O
%	O
CI	O
0·90	O
,	O
1·11	O
)	O
.	O
Findings	O
for	O
substitution	O
with	O
potatoes	B
were	O
similar	O
to	O
findings	O
for	O
vegetables	B
.	O
Among	O
men	O
,	O
a	O
similar	O
pattern	O
was	O
observed	O
,	O
but	O
the	O
associations	O
were	O
weak	O
and	O
mostly	O
statistically	O
non	O
-	O
significant	O
.	O
This	O
study	O
suggests	O
that	O
replacing	O
red	B
meat	I
with	O
vegetables	B
or	O
potatoes	B
is	O
associated	O
with	O
a	O
lower	O
risk	O
of	O
MI	O
,	O
whereas	O
replacing	O
fatty	B
fish	I
with	O
vegetables	B
or	O
potatoes	B
is	O
associated	O
with	O
a	O
higher	O
risk	O
of	O
MI	O
.	O
Sorghum	B
is	O
the	O
fifth	O
cereal	B
most	O
produced	O
in	O
the	O
world	O
after	O
wheat	B
,	O
rice	B
,	O
maize	B
,	O
and	O
barley	B
.	O
In	O
some	O
regions	O
,	O
this	O
crop	O
is	O
replacing	O
maize	B
,	O
due	O
to	O
its	O
high	O
yield	O
,	O
resistance	O
to	O
drought	O
and	O
heat	O
.	O
There	O
are	O
several	O
varieties	O
of	O
sorghum	B
,	O
whose	O
coloration	O
varies	O
from	O
cream	O
,	O
lemon	O
-	O
yellow	O
,	O
red	O
,	O
and	O
even	O
black	O
.	O
Pigmented	B
sorghum	I
grain	I
is	O
a	O
rich	O
source	O
of	O
antioxidants	O
like	O
polyphenols	O
,	O
mainly	O
tannins	O
,	O
which	O
have	O
multiple	O
benefits	O
on	O
human	O
health	O
such	O
as	O
,	O
antiproliferative	O
properties	O
associated	O
with	O
the	O
prevention	O
of	O
certain	O
cancers	O
,	O
antioxidant	O
activities	O
related	O
to	O
the	O
prevention	O
of	O
associated	O
diseases	O
to	O
oxidative	O
stress	O
,	O
antimicrobial	O
and	O
anti	O
-	O
inflammatory	O
effects	O
,	O
it	O
also	O
improves	O
glucose	O
metabolism	O
.	O
Despite	O
having	O
these	O
types	O
of	O
compounds	O
,	O
it	O
is	O
not	O
possible	O
to	O
assimilate	O
them	O
,	O
their	O
use	O
in	O
the	O
food	O
industry	O
has	O
been	O
limited	O
,	O
since	O
sorghum	B
is	O
considered	O
a	O
food	O
of	O
low	O
nutritional	O
value	O
,	O
due	O
to	O
the	O
presence	O
of	O
anti	O
-	O
nutritional	O
factors	O
such	O
as	O
strong	O
tannins	O
which	O
form	O
complexes	O
with	O
proteins	O
and	O
iron	O
,	O
thus	O
reducing	O
their	O
digestibility	O
.	O
Based	O
on	O
these	O
restrictions	O
that	O
this	O
product	O
has	O
had	O
as	O
food	O
for	O
humans	O
,	O
the	O
analysis	O
of	O
this	O
review	O
emphasizes	O
the	O
valorization	O
of	B
sorghum	I
as	O
a	O
source	O
of	O
bioactive	O
substances	O
and	O
the	O
importance	O
they	O
confer	O
on	O
human	O
health	O
because	O
of	O
the	O
biological	O
potential	O
it	O
has	O
.	O
Findings	O
of	O
epidemiologic	O
studies	O
on	O
the	O
relationship	O
between	O
fruit	B
and	I
vegetable	I
consumption	I
and	O
renal	O
cell	O
carcinoma	O
(	O
RCC	O
)	O
risk	O
have	O
been	O
inconclusive	O
.	O
To	O
study	O
the	O
association	O
between	O
fruits	B
and	O
vegetables	B
and	O
risk	O
of	O
RCC	O
in	O
a	O
population	O
-	O
based	O
prospective	O
cohort	O
study	O
of	O
Swedish	O
women	O
,	O
we	O
collected	O
dietary	O
information	O
from	O
61,000	O
women	O
age	O
40	O
-	O
76	O
years	O
by	O
a	O
food	O
-	O
frequency	O
questionnaire	O
.	O
During	O
13.4	O
years	O
of	O
follow	O
-	O
up	O
122	O
women	O
developed	O
RCC	O
.	O
Cox	O
proportional	O
hazards	O
models	O
were	O
used	O
to	O
estimate	O
relative	O
risks	O
(	O
RR	O
)	O
with	O
95	O
%	O
confidence	O
interval	O
(	O
CI	O
)	O
.	O
Women	O
consuming	O
5	O
or	O
more	O
servings	O
of	O
fruit	B
and	I
vegetables	I
daily	O
had	O
a	O
relative	O
risk	O
of	O
0.59	O
(	O
95	O
%	O
CI	O
=	O
0.26	O
-	O
1.34	O
)	O
in	O
comparison	O
to	O
them	O
consuming	O
less	O
than	O
once	O
daily	O
.	O
When	O
fruits	B
and	O
vegetables	B
were	O
examined	O
separately	O
,	O
those	O
who	O
consumed	O
more	O
than	O
75	O
servings	O
per	O
month	O
of	O
fruits	B
or	O
vegetables	B
had	O
multivariate	O
relative	O
risk	O
of	O
0.59	O
(	O
95	O
%	O
CI	O
=	O
0.27	O
-	O
1.25	O
)	O
and	O
0.60	O
(	O
95	O
%	O
CI	O
=	O
0.31	O
-	O
1.17	O
)	O
respectively	O
,	O
compared	O
to	O
those	O
consuming	O
11	O
or	O
less	O
servings	O
per	O
month	O
.	O
Within	O
the	O
group	O
of	O
fruits	B
,	O
the	O
strongest	O
inverse	O
association	O
was	O
observed	O
for	O
banana	B
(	O
p	O
=	O
0.07	O
by	O
Wald	O
test	O
)	O
.	O
The	O
risk	O
of	O
RCC	O
increased	O
monotonically	O
with	O
increasing	O
intake	O
frequencies	O
of	O
fruit	B
juice	I
(	O
p	O
-	O
value	O
for	O
trend	O
=	O
0.10	O
)	O
.	O
Within	O
the	O
group	O
of	O
vegetables	B
,	O
the	O
strongest	O
inverse	O
association	O
was	O
observed	O
for	O
root	B
vegetables	I
(	O
p	O
=	O
0.03	O
by	O
Wald	O
test	O
)	O
.	O
The	O
risk	O
of	O
RCC	O
decreased	O
with	O
increasing	O
consumption	O
frequencies	O
of	O
white	B
cabbage	I
(	O
p	O
for	O
trend	O
=	O
0.07	O
)	O
.	O
Frequent	O
consumption	O
of	O
salad	B
vegetables	I
(	O
once	O
or	O
more	O
per	O
day	O
)	O
decreased	O
the	O
risk	O
by	O
40	O
%	O
(	O
RR	O
=	O
0.60	O
;	O
95	O
%	O
CI	O
=	O
0.30	O
-	O
1.22	O
)	O
,	O
in	O
comparison	O
to	O
no	O
consumption	O
.	O
Our	O
results	O
suggested	O
that	O
high	O
consumption	O
of	O
fruits	B
and	O
vegetables	B
might	O
be	O
associated	O
with	O
reduced	O
risk	O
of	O
RCC	O
.	O
Little	O
information	O
is	O
available	O
about	O
how	O
fluid	B
intake	I
from	O
beverages	O
and	O
sources	O
of	O
fluid	B
intake	I
influence	O
risk	O
of	O
rectal	O
cancer	O
.	O
We	O
examined	O
these	O
associations	O
with	O
risk	O
of	O
incident	O
rectal	O
cancer	O
in	O
a	O
population	O
-	O
based	O
case	O
-	O
control	O
study	O
of	O
952	O
cases	O
and	O
1,205	O
controls	O
living	O
in	O
northern	O
California	O
and	O
Utah	O
.	O
We	O
also	O
determined	O
if	O
intake	O
of	O
fiber	O
(	O
soluble	O
and	O
insoluble	O
)	O
,	O
physical	O
activity	O
,	O
and	O
nonsteroidal	O
anti	O
-	O
inflammatory	O
medications	O
(	O
NSAIDs	O
)	O
or	O
aspirin	O
modified	O
the	O
associations	O
between	O
fluid	B
intake	I
and	O
rectal	O
cancer	O
.	O
We	O
identified	O
a	O
modest	O
inverse	O
association	O
of	O
water	B
intake	I
(	O
odds	O
ratio	O
,	O
OR	O
=	O
0.70	O
;	O
95	O
%	O
confidence	O
interval	O
,	O
CI	O
=	O
0.48	O
,	O
1.02	O
)	O
and	O
total	O
fluid	B
intake	I
(	O
high	O
vs.	O
low	O
OR	O
=	O
0.70	O
;	O
95	O
%	O
CI	O
=	O
0.46	O
,	O
1.06	O
)	O
with	O
risk	O
of	O
rectal	O
cancer	O
in	O
men	O
and	O
a	O
positive	O
association	O
with	O
juice	B
among	O
women	O
(	O
high	O
vs.	O
low	O
OR	O
=	O
1.56	O
;	O
95	O
%	O
CI	O
=	O
1.00	O
,	O
2.41	O
)	O
.	O
Risk	O
of	O
rectal	O
cancer	O
increased	O
nonsignificantly	O
among	O
men	O
with	O
beer	B
consumption	I
,	O
among	O
women	O
with	O
high	O
white	B
wine	I
use	I
,	O
and	O
among	O
men	O
and	O
women	O
with	O
high	O
long	O
-	O
term	O
alcohol	B
use	I
.	O
NSAIDs	O
modified	O
the	O
association	O
of	O
alcohol	B
consumption	I
with	O
rectal	O
cancer	O
:	O
1	O
)	O
risk	O
associated	O
with	O
beer	B
increased	O
among	O
men	O
who	O
did	O
not	O
take	O
NSAIDs	O
and	O
had	O
a	O
high	O
beer	B
intake	I
(	O
OR	O
=	O
1.60	O
;	O
95	O
%	O
CI	O
=	O
1.08	O
,	O
2.39	O
)	O
and	O
2	O
)	O
risk	O
associated	O
with	O
long	O
-	O
term	O
alcohol	B
intake	I
increased	O
in	O
a	O
linear	O
fashion	O
in	O
women	O
who	O
did	O
not	O
use	O
NSAIDs	O
(	O
OR	O
=	O
1.98	O
;	O
95	O
%	O
CI	O
=	O
1.15	O
,	O
3.40	O
)	O
.	O
Risk	O
of	O
rectal	O
cancer	O
increased	O
among	O
estrogen	O
-	O
negative	O
women	O
if	O
they	O
consumed	O
any	O
beer	B
or	O
white	B
wine	I
but	O
decreased	O
among	O
estrogen	O
-	O
positive	O
women	O
with	O
beer	B
.	O
In	O
men	O
,	O
low	O
intake	O
of	O
water	B
and	O
low	O
insoluble	O
fiber	O
intake	O
were	O
associated	O
with	O
increased	O
risk	O
of	O
rectal	O
cancer	O
beyond	O
that	O
of	O
either	O
factor	O
alone	O
(	O
OR	O
=	O
1.82	O
;	O
95	O
%	O
CI	O
=	O
1.11	O
,	O
3.00	O
)	O
.	O
The	O
interactions	O
of	O
fiber	O
with	O
water	B
intake	I
suggest	O
that	O
bowel	O
motility	O
may	O
be	O
the	O
mechanism	O
responsible	O
for	O
modification	O
of	O
rectal	O
cancer	O
risk	O
for	O
water	B
.	O
Associations	O
of	O
alcohol	B
to	O
risk	O
for	O
rectal	O
cancer	O
may	O
be	O
related	O
to	O
cellular	O
hyperproliferation	O
and	O
may	O
be	O
modified	O
by	O
NSAID	O
use	O
.	O
To	O
evaluate	O
the	O
associations	O
of	O
changes	O
in	O
diet	O
during	O
adult	O
life	O
with	O
adenoma	O
risk	O
,	O
data	O
from	O
a	O
case	O
-	O
control	O
study	O
of	O
146	O
colorectal	O
adenomas	O
and	O
226	O
controls	O
were	O
analyzed	O
.	O
Dietary	O
habits	O
during	O
the	O
year	O
before	O
sigmoidoscopy	O
and	O
when	O
subjects	O
were	O
30	O
yr	O
old	O
were	O
collected	O
using	O
a	O
food	O
-	O
frequency	O
questionnaire	O
.	O
Change	O
in	O
frequency	O
of	O
consumption	O
during	O
adulthood	O
was	O
calculated	O
by	O
subtracting	O
frequency	O
of	O
consumption	O
of	O
specific	O
foods	O
or	O
food	O
groups	O
at	O
age	O
30	O
yr	O
from	O
frequency	O
of	O
consumption	O
during	O
the	O
previous	O
year	O
(	O
recent	O
consumption	O
)	O
.	O
Associations	O
with	O
changes	O
in	O
frequency	O
of	O
consumption	O
were	O
estimated	O
by	O
odds	O
ratios	O
(	O
ORs	O
)	O
and	O
95	O
%	O
confidence	O
intervals	O
(	O
CIs	O
)	O
.	O
There	O
was	O
no	O
association	O
for	O
foods	O
or	O
food	O
groups	O
consumed	O
at	O
age	O
30	O
yr	O
.	O
For	O
recent	O
consumption	O
,	O
more	O
frequent	O
consumption	O
of	O
red	B
meat	I
,	O
breakfast	B
sausage	I
,	O
and	O
pork	B
chops	I
/	O
ham	I
steaks	I
and	O
less	O
frequent	O
consumption	O
of	O
fish	B
,	O
chicken	B
/	O
turkey	I
,	O
and	O
vegetables	B
were	O
related	O
to	O
a	O
higher	O
risk	O
.	O
Compared	O
with	O
individuals	O
with	O
the	O
highest	O
reduction	O
in	O
consumption	O
since	O
age	O
30	O
yr	O
,	O
risks	O
were	O
higher	O
for	O
those	O
with	O
smallest	O
reduction	O
in	O
red	B
meat	I
intake	I
(	O
OR	O
=	O
2.8	O
;	O
CI	O
=	O
1.1	O
-	O
7.3	O
)	O
,	O
particularly	O
for	O
hamburgers	B
/	O
cheeseburgers	I
(	O
OR	O
=	O
2.8	O
;	O
CI	O
=	O
1.2	O
-	O
6.8	O
)	O
and	O
pork	B
chops	I
/	O
ham	I
steaks	I
(	O
OR	O
=	O
3.7	O
;	O
CI	O
=	O
1.6	O
-	O
8.7	O
)	O
.	O
In	O
contrast	O
,	O
individuals	O
in	O
the	O
highest	O
quartile	O
of	O
increased	O
consumption	O
of	O
fish	B
(	O
OR	O
=	O
0.6	O
;	O
CI	O
=	O
0.3	O
-	O
1.1	O
)	O
and	O
vegetables	B
(	O
OR	O
=	O
0.5	O
;	O
CI	O
=	O
0.3	O
-	O
1.1	O
)	O
had	O
a	O
lower	O
risk	O
compared	O
with	O
those	O
with	O
minimal	O
increase	O
in	O
consumption	O
.	O
In	O
conclusion	O
,	O
irrespective	O
of	O
frequency	O
of	O
consumption	O
at	O
age	O
30	O
yr	O
,	O
a	O
greater	O
reduction	O
in	O
consumption	O
of	O
red	B
meat	I
and	O
a	O
larger	O
increase	O
in	O
consumption	O
of	O
vegetables	B
since	O
age	O
30	O
yr	O
were	O
associated	O
with	O
a	O
decreased	O
risk	O
of	O
colorectal	O
adenomas	O
later	O
in	O
life	O
.	O
Intake	O
in	O
the	O
morning	O
is	O
associated	O
with	O
a	O
reduction	O
in	O
the	O
total	O
intake	O
for	O
the	O
day	O
,	O
while	O
intake	O
at	O
night	O
is	O
associated	O
with	O
greater	O
overall	O
daily	O
intake	O
.	O
These	O
associations	O
are	O
macronutrient	O
specific	O
,	O
with	O
morning	O
carbohydrate	O
intake	O
associated	O
with	O
reduced	O
daily	O
carbohydrate	O
intake	O
,	O
morning	O
fat	O
intake	O
associated	O
with	O
reduced	O
daily	O
fat	O
intake	O
and	O
morning	O
protein	O
intake	O
associated	O
with	O
reduced	O
daily	O
protein	O
intake	O
.	O
Since	O
different	O
types	O
of	O
foods	O
contain	O
differing	O
proportions	O
of	O
macronutrients	O
,	O
the	O
present	O
study	O
investigated	O
the	O
associations	O
of	O
different	O
types	O
of	O
foods	O
ingested	O
at	O
various	O
times	O
of	O
day	O
with	O
total	O
daily	O
and	O
macronutrient	O
intakes	O
.	O
The	O
intakes	O
of	O
388	O
male	O
and	O
621	O
female	O
free	O
-	O
living	O
individuals	O
reported	O
in	O
7	O
d	O
diet	O
diaries	O
were	O
reanalysed	O
.	O
The	O
intakes	O
of	O
twenty	O
-	O
four	O
different	O
types	O
of	O
foods	O
and	O
seven	O
different	O
drinks	O
occurring	O
during	O
the	O
morning	O
(	O
04.00	O
-	O
10.29	O
hours	O
)	O
,	O
afternoon	O
(	O
10.30	O
-	O
16.59	O
hours	O
)	O
and	O
evening	O
(	O
17.00	O
-	O
02.00	O
hours	O
)	O
were	O
identified	O
and	O
related	O
to	O
overall	O
daily	O
intakes	O
.	O
Dairy	B
foods	I
,	O
ice	B
cream	I
,	O
beef	B
,	O
other	O
meats	B
,	O
potatoes	B
,	O
pastry	B
,	O
nuts	B
,	O
chips	B
and	O
snacks	B
,	O
condiments	B
,	O
alcohol	B
and	O
soda	B
were	O
significantly	O
associated	O
with	O
higher	O
total	O
intake	O
over	O
the	O
day	O
,	O
while	O
fruit	B
,	O
soup	B
,	O
breakfast	B
cereal	I
,	O
pasta	B
,	O
pizza	B
,	O
water	B
,	O
coffee	O
/	O
tea	B
and	O
diet	B
soda	I
were	O
either	O
not	O
associated	O
or	O
were	O
associated	O
with	O
lower	O
overall	O
intake	O
.	O
Dietary	O
energy	O
density	O
appeared	O
to	O
mediate	O
the	O
associations	O
between	O
particular	O
foods	O
and	O
beverages	O
and	O
overall	O
energy	O
intake	O
.	O
This	O
suggests	O
that	O
eating	O
low	B
-	I
density	I
foods	I
in	O
the	O
morning	O
and	O
avoiding	O
high	B
-	I
density	I
foods	I
at	O
night	O
might	O
aid	O
in	O
reducing	O
overall	O
intake	O
and	O
may	O
be	O
useful	O
in	O
dietary	O
interventions	O
for	O
overweight	O
and	O
obesity	O
.	O
The	O
increasing	O
prevalence	O
of	O
childhood	O
obesity	O
is	O
a	O
serious	O
public	O
health	O
problem	O
associated	O
with	O
co	O
-	O
morbidities	O
in	O
adulthood	O
,	O
as	O
well	O
as	O
childhood	O
.	O
This	O
study	O
was	O
conducted	O
to	O
identify	O
associations	O
between	O
total	O
sugar	B
intake	I
and	O
sugar	B
intake	I
from	O
different	O
foods	O
(	O
fruit	B
,	O
milk	B
,	O
and	O
sugar	B
-	I
sweetened	I
beverages	I
(	O
SSBs	O
)	O
)	O
,	O
and	O
adiposity	O
and	O
continuous	O
metabolic	O
syndrome	O
scores	O
(	O
cMetS	O
)	O
among	O
Korean	O
children	O
and	O
adolescents	O
using	O
cohort	O
data	O
.	O
The	O
study	O
subjects	O
were	O
children	O
(	O
n	O
=	O
770	O
)	O
who	O
participated	O
in	O
the	O
4th	O
year	O
(	O
2008	O
)	O
of	O
the	O
Korean	O
Child	O
-	O
Adolescent	O
Cohort	O
Study	O
(	O
KoCAS	O
)	O
.	O
Dietary	O
intake	O
data	O
were	O
collected	O
via	O
three	O
-	O
day	O
24	O
-	O
h	O
food	O
records	O
,	O
and	O
sugar	B
intake	I
was	O
calculated	O
for	O
the	O
total	O
sugar	B
content	O
of	O
foods	O
using	O
our	O
database	O
compiled	O
from	O
various	O
sources	O
.	O
Anthropometric	O
measurements	O
,	O
assessments	O
of	O
body	O
composition	O
,	O
and	O
blood	O
sample	O
analysis	O
were	O
performed	O
at	O
baseline	O
and	O
at	O
follow	O
-	O
up	O
four	O
years	O
later	O
.	O
The	O
cMetS	O
was	O
calculated	O
based	O
on	O
waist	O
circumference	O
,	O
triglycerides	O
,	O
high	O
-	O
density	O
lipoprotein	O
cholesterol	O
,	O
glucose	O
,	O
and	O
mean	O
arterial	O
blood	O
pressure	O
.	O
According	O
to	O
multiple	O
linear	O
regression	O
analysis	O
,	O
there	O
were	O
no	O
significant	O
associations	O
between	O
total	O
sugar	B
intake	I
and	O
adiposity	O
and	O
cMetS.	O
However	O
,	O
higher	O
intake	O
of	O
fruit	B
sugar	I
at	O
baseline	O
was	O
significantly	O
associated	O
with	O
lower	O
body	O
mass	O
index	O
(	O
BMI	O
)	O
z	O
-	O
scores	O
and	O
body	O
fat	O
percentages	O
at	O
baseline	O
(	O
β	O
=	O
-0.10	O
,	O
p	O
=	O
0.02	O
and	O
β	O
=	O
-0.78	O
,	O
p	O
<	O
0.01	O
,	O
respectively	O
)	O
.	O
At	O
follow	O
-	O
up	O
,	O
sugar	B
intake	I
from	O
fruit	B
at	O
baseline	O
was	O
still	O
negatively	O
associated	O
with	O
the	O
above	O
outcomes	O
,	O
but	O
only	O
the	O
relationship	O
with	O
BMI	O
z	O
-	O
scores	O
retained	O
statistical	O
significance	O
(	O
β	O
=	O
-0.08	O
,	O
p	O
<	O
0.05	O
)	O
.	O
There	O
was	O
a	O
significant	O
positive	O
relationship	O
between	O
consumption	O
of	O
sugar	B
from	O
SSBs	O
and	O
cMetS	O
at	O
baseline	O
(	O
β	O
=	O
0.04	O
,	O
p	O
=	O
0.02	O
)	O
,	O
but	O
that	O
relationship	O
was	O
not	O
observed	O
at	O
follow	O
-	O
up	O
(	O
p	O
=	O
0.83	O
)	O
.	O
Differences	O
in	O
consumption	O
sugars	B
from	O
fruit	B
and	O
SSBs	O
might	O
play	O
an	O
important	O
role	O
in	O
the	O
risk	O
of	O
adiposity	O
and	O
metabolic	O
disease	O
in	O
children	O
and	O
adolescents	O
.	O
Our	O
results	O
suggest	O
that	O
strategies	O
for	O
reducing	O
sugar	B
intake	I
need	O
to	O
target	O
particular	O
food	O
groups	O
.	O
Consequently	O
,	O
this	O
information	O
could	O
be	O
of	O
value	O
to	O
obesity-	O
and	O
metabolic	O
disease	O
-	O
prevention	O
strategies	O
.	O
This	O
paper	O
studied	O
the	O
possible	O
effect	O
of	O
folic	O
acid	O
in	O
fortified	O
Baladi	B
bread	I
on	O
the	O
prevention	O
of	O
colon	O
cancer	O
development	O
in	O
rats	O
.	O
Wheat	B
flour	I
samples	O
(	O
82	O
%	O
extraction	O
rate	O
)	O
and	O
soy	B
bean	I
flour	I
were	O
analyzed	O
to	O
determine	O
their	O
folic	O
acid	O
contents	O
using	O
the	O
High	O
Performance	O
Liquid	O
Chromatography	O
(	O
HPLC	O
)	O
.	O
Unfortified	O
and	O
folic	O
acid	O
fortified	O
Baladi	B
breads	I
were	O
prepared	O
.	O
Samples	O
from	O
each	O
step	O
of	O
bread	O
preparation	O
were	O
analyzed	O
for	O
folic	O
acid	O
concentration	O
.	O
Protein	O
,	O
fat	O
,	O
ash	O
,	O
fibers	O
and	O
