,token,label
107763,to,O
107764,study,O
107765,the,O
107766,relations,O
107767,between,O
107768,diet,O
107769,and,O
107770,cancer,O
107771,.,O
107772,We,O
107773,aimed,O
107774,to,O
107775,quantify,O
107776,the,O
107777,association,O
107778,between,O
107779,dietary,O
107780,patterns,O
107781,and,O
107782,gastric,O
107783,cancer,O
107784,",",O
107785,by,O
107786,location,O
107787,and,O
107788,histological,O
107789,type,O
107790,",",O
107791,according,O
107792,to,O
107793,Helicobacter,O
107794,pylori,O
107795,infection,O
107796,status,O
107797,.,O
107798,We,O
107799,analyzed,O
107800,591,O
107801,incident,O
107802,cases,O
107803,of,O
107804,gastric,O
107805,adenocarcinoma,O
107806,and,O
107807,"1,463",O
107808,community,O
107809,controls,O
107810,.,O
107811,Dietary,O
107812,intake,O
107813,was,O
107814,assessed,O
107815,using,O
107816,a,O
107817,validated,O
107818,food,O
107819,frequency,O
107820,questionnaire,O
107821,.,O
107822,Principal,O
107823,components,O
107824,and,O
107825,cluster,O
107826,analyses,O
107827,were,O
107828,used,O
107829,to,O
107830,define,O
107831,dietary,O
107832,patterns,O
107833,.,O
107834,Anti,O
107835,-,O
107836,H.,O
107837,pylori,O
107838,IgG,O
107839,was,O
107840,assessed,O
107841,by,O
107842,ELISA,O
107843,.,O
107844,Age-,O
107845,",",O
107846,gender-,O
107847,",",O
107848,education-,O
107849,and,O
107850,total,O
107851,energy,O
107852,intake,O
107853,-,O
107854,adjusted,O
107855,odds,O
107856,ratios,O
107857,(,O
107858,OR,O
107859,),O
107860,were,O
107861,computed,O
107862,.,O
107863,Three,O
107864,dietary,O
107865,patterns,O
107866,were,O
107867,identified,O
107868,",",O
107869,with,O
107870,the,O
107871,following,O
107872,main,O
107873,characteristics,O
107874,:,O
107875,(,O
107876,I,O
107877,),O
107878,high,O
107879,consumption,O
107880,of,O
107881,fruits,O
107882,and,O
107883,dairy,O
107884,products,O
107885,",",O
107886,and,O
107887,low,O
107888,consumption,O
107889,of,O
107890,alcoholic,O
107891,beverages,O
107892,;,O
107893,(,O
107894,II,O
107895,),O
107896,low,O
107897,consumption,O
107898,of,O
107899,fruit,B-http://purl.bioontology.org/ontology/SNOMEDCT/72511004
107900,",",O
107901,salads,O
107902,",",O
107903,vegetables,O
107904,",",O
107905,dairy,O
107906,products,O
107907,",",O
107908,fish,B-http://purl.bioontology.org/ontology/SNOMEDCT/735971005
107909,and,O
107910,meat,B-http://purl.bioontology.org/ontology/SNOMEDCT/28647000
107911,;,O
107912,(,O
107913,III,O
107914,),O
107915,high,O
107916,consumptions,O
107917,of,O
107918,most,O
107919,food,O
107920,groups,O
107921,and,O
107922,low,O
107923,vegetable,B-http://purl.bioontology.org/ontology/SNOMEDCT/22836000;http://purl.bioontology.org/ontology/SNOMEDCT/227566009
107924,soup,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000;http://purl.bioontology.org/ontology/SNOMEDCT/227566009
107925,intake,O
107926,.,O
107927,Compared,O
107928,to,O
107929,pattern,O
107930,I,O
107931,",",O
107932,the,O
107933,risk,O
107934,of,O
107935,gastric,O
107936,cancer,O
107937,was,O
107938,higher,O
107939,for,O
107940,pattern,O
107941,II,O
107942,(,O
107943,OR,O
107944,=,O
107945,1.68,O
107946,",",O
107947,95,O
107948,%,O
107949,CI,O
107950,:,O
107951,1.31,O
107952,-,O
107953,2.14,O
107954,),O
107955,but,O
107956,not,O
107957,for,O
107958,pattern,O
107959,III,O
107960,(,O
107961,OR,O
107962,=,O
107963,0.80,O
107964,",",O
107965,95,O
107966,%,O
107967,CI,O
107968,:,O
107969,0.57,O
107970,-,O
107971,1.14,O
107972,),O
107973,",",O
107974,with,O
107975,no,O
107976,effect,O
107977,modification,O
107978,by,O
107979,H.,O
107980,pylori,O
107981,infection,O
107982,.,O
107983,The,O
107984,association,O
107985,was,O
107986,similar,O
107987,for,O
107988,cardia,O
107989,and,O
107990,non,O
107991,-,O
107992,cardia,O
107993,gastric,O
107994,cancer,O
107995,",",O
107996,but,O
107997,for,O
107998,tumors,O
107999,of,O
108000,the,O
108001,diffuse,O
108002,Laurén,O
108003,histological,O
108004,type,O
108005,",",O
108006,the,O
108007,association,O
108008,was,O
108009,weaker,O
108010,for,O
108011,pattern,O
108012,II,O
108013,vs.,O
108014,I,O
108015,(,O
108016,OR,O
108017,=,O
108018,1.32,O
108019,",",O
108020,95,O
108021,%,O
108022,CI,O
108023,:,O
108024,0.83,O
108025,-,O
108026,2.08,O
108027,),O
108028,and,O
108029,a,O
108030,protective,O
108031,effect,O
108032,was,O
108033,observed,O
108034,for,O
108035,pattern,O
108036,III,O
108037,vs.,O
108038,I,O
108039,(,O
108040,OR,O
108041,=,O
108042,0.43,O
108043,",",O
108044,95,O
108045,%,O
108046,CI,O
108047,:,O
108048,0.22,O
108049,-,O
108050,0.87,O
108051,),O
108052,.,O
108053,Our,O
108054,results,O
108055,confirm,O
108056,the,O
108057,protective,O
108058,effect,O
108059,of,O
108060,high,O
108061,fruit,B-http://purl.bioontology.org/ontology/SNOMEDCT/72511004
108062,and,I-http://purl.bioontology.org/ontology/SNOMEDCT/72511004
108063,vegetables,I-http://purl.bioontology.org/ontology/SNOMEDCT/72511004
108064,intake,O
108065,",",O
108066,and,O
108067,show,O
108068,a,O
108069,differential,O
108070,association,O
108071,according,O
108072,to,O
108073,histological,O
108074,type,O
108075,.,O
108076,No,O
108077,effect,O
108078,modification,O
108079,by,O
108080,H.,O
108081,pylori,O
108082,infection,O
108083,was,O
108084,observed,O
108085,.,O
108086,We,O
108087,have,O
108088,studied,O
108089,the,O
108090,hypersensitivity,O
108091,to,O
108092,hen,O
108093,'s,O
108094,egg,O
108095,protein,O
108096,and,O
108097,chicken,B-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108098,meat,I-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108099,in,O
108100,25,O
108101,adults,O
108102,with,O
108103,a,O
108104,previous,O
108105,diagnosis,O
108106,of,O
108107,bronchial,O
108108,asthma,O
108109,and,O
108110,rhinoconjunctivitis,O
108111,due,O
108112,to,O
108113,bird,O
108114,feather,O
108115,sensitization,O
108116,.,O
108117,Seventeen,O
108118,of,O
108119,the,O
108120,25,O
108121,reported,O
108122,good,O
108123,tolerance,O
108124,to,O
108125,the,O
108126,ingestion,O
108127,of,O
108128,egg,O
108129,and,O
108130,chicken,B-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108131,meat,I-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108132,.,O
108133,The,O
108134,skin,O
108135,tests,O
108136,were,O
108137,negative,O
108138,to,O
108139,both,O
108140,antigens,O
108141,in,O
108142,15,O
108143,of,O
108144,them,O
108145,",",O
108146,and,O
108147,positive,O
108148,for,O
108149,egg,O
108150,in,O
108151,two,O
108152,.,O
108153,All,O
108154,17,O
108155,patients,O
108156,had,O
108157,negative,O
108158,RAST,O
108159,to,O
108160,chicken,B-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108161,meat,I-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108162,and,O
108163,egg,O
108164,protein,O
108165,.,O
108166,The,O
108167,remaining,O
108168,eight,O
108169,patients,O
108170,had,O
108171,intolerance,O
108172,to,O
108173,egg,O
108174,",",O
108175,and,O
108176,three,O
108177,of,O
108178,them,O
108179,also,O
108180,to,O
108181,chicken,B-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108182,meat,I-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108183,ingestion,O
108184,;,O
108185,in,O
108186,seven,O
108187,of,O
108188,the,O
108189,eight,O
108190,cases,O
108191,allergic,O
108192,to,O
108193,egg,O
108194,",",O
108195,the,O
108196,alimentary,O
108197,intolerance,O
108198,began,O
108199,after,O
108200,the,O
108201,clinical,O
108202,symptoms,O
108203,of,O
108204,bird,O
108205,feather,O
108206,sensitization,O
108207,.,O
108208,In,O
108209,all,O
108210,eight,O
108211,cases,O
108212,the,O
108213,skin,O
108214,tests,O
108215,were,O
108216,positive,O
108217,to,O
108218,egg,B-http://purl.bioontology.org/ontology/SNOMEDCT/256442007
108219,yolk,I-http://purl.bioontology.org/ontology/SNOMEDCT/256442007
108220,",",O
108221,and,O
108222,in,O
108223,five,O
108224,of,O
108225,them,O
108226,also,O
108227,to,O
108228,egg,B-http://purl.bioontology.org/ontology/SNOMEDCT/256443002
108229,white,I-http://purl.bioontology.org/ontology/SNOMEDCT/256443002
108230,and,O
108231,chicken,B-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108232,meat,I-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108233,.,O
108234,These,O
108235,patients,O
108236,evidenced,O
108237,specific,O
108238,serum,O
108239,IgE,O
108240,antibodies,O
108241,to,O
108242,egg,B-http://purl.bioontology.org/ontology/SNOMEDCT/256442007
108243,yolk,I-http://purl.bioontology.org/ontology/SNOMEDCT/256442007
108244,",",O
108245,four,O
108246,of,O
108247,them,O
108248,to,O
108249,egg,B-http://purl.bioontology.org/ontology/SNOMEDCT/256443002
108250,white,I-http://purl.bioontology.org/ontology/SNOMEDCT/256443002
108251,",",O
108252,and,O
108253,seven,O
108254,to,O
108255,chicken,B-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108256,meat,I-http://purl.bioontology.org/ontology/SNOMEDCT/226955001;http://purl.bioontology.org/ontology/SNOMEDCT/28647000
108257,.,O
108258,These,O
108259,results,O
108260,demonstrate,O
108261,the,O
108262,high,O
108263,frequency,O
108264,(,O
108265,32,O
108266,%,O
108267,),O
108268,of,O
108269,the,O
108270,association,O
108271,of,O
108272,sensitization,O
108273,to,O
108274,egg,O
108275,proteins,O
108276,",",O
108277,particularly,O
108278,egg,B-http://purl.bioontology.org/ontology/SNOMEDCT/256442007
108279,yolk,I-http://purl.bioontology.org/ontology/SNOMEDCT/256442007
108280,",",O
108281,in,O
108282,a,O
108283,selected,O
108284,population,O
108285,of,O
108286,patients,O
108287,with,O
108288,known,O
108289,allergy,O
108290,to,O
108291,bird,O
108292,feathers,O
108293,",",O
108294,thus,O
108295,suggesting,O
108296,that,O
108297,in,O
108298,some,O
108299,patients,O
108300,feather,O
108301,sensitization,O
108302,could,O
108303,trigger,O
108304,or,O
108305,somehow,O
108306,facilitate,O
108307,the,O
108308,later,O
108309,sensitization,O
108310,to,O
108311,egg,O
108312,yolk,O
108313,proteins,O
108314,.,O
108315,Saturated,O
108316,vegetable,B-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108317,oils,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108318,(,O
108319,coconut,B-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108320,",",I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108321,palm,I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108322,",",I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108323,and,I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108324,palm,I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108325,kernel,I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108326,oil,I-http://purl.bioontology.org/ontology/SNOMEDCT/735211005
108327,),O
108328,and,O
108329,fats,O
108330,(,O
108331,butter,B-http://purl.bioontology.org/ontology/SNOMEDCT/226888007
108332,and,O
108333,lard,B-http://purl.bioontology.org/ontology/SNOMEDCT/226899009
108334,),O
108335,are,O
108336,hypercholesterolemic,O
108337,relative,O
108338,to,O
108339,monounsaturated,B-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108340,and,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108341,polyunsaturated,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108342,vegetable,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108343,oils,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108344,.,O
108345,The,O
108346,increase,O
108347,in,O
108348,plasma,O
108349,low,O
108350,-,O
108351,density,O
108352,-,O
108353,lipoprotein,O
108354,-,O
108355,cholesterol,O
108356,(,O
108357,LDL,O
108358,-,O
108359,C,O
108360,),O
108361,concentrations,O
108362,associated,O
108363,with,O
108364,consumption,O
108365,of,O
108366,saturated,B-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108367,vegetable,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108368,oils,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108369,and,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108370,fats,I-http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108371,is,O
108372,largely,O
108373,explained,O
108374,by,O
108375,a,O
108376,decrease,O
108377,in,O
108378,hepatic,O
108379,LDL,O
108380,receptor,O
108381,activity,O
108382,and,O
108383,an,O
108384,increase,O
108385,in,O
108386,the,O
108387,LDL,O
108388,-,O
108389,C,O
108390,production,O
108391,rate,O
108392,.,O
108393,Hepatic,O
108394,LDL,O
108395,receptor,O
108396,activity,O
108397,may,O
108398,be,O
108399,regulated,O
108400,by,O
108401,the,O
108402,messenger,O
108403,RNA,O
108404,concentration,O
108405,of,O
108406,the,O
108407,LDL,O
108408,receptor,O
108409,.,O
108410,The,O
108411,decrease,O
108412,in,O
108413,hepatic,O
108414,LDL,O
108415,receptor,O
108416,activity,O
108417,with,O
108418,saturated,O
108419,fat,O
108420,feeding,O
108421,is,O
108422,associated,O
108423,with,O
108424,decreased,O
108425,hepatic,O
108426,sterol,O
108427,O,O
108428,-,O
108429,acyltransferase,O
108430,activity,O
108431,and,O
108432,",",O
108433,therefore,O
108434,",",O
108435,a,O
108436,reduced,O
108437,inert,O
108438,pool,O
108439,of,O
108440,cholesteryl,O
108441,ester,O
108442,.,O
108443,A,O
108444,putative,O
108445,regulatory,O
108446,pool,O
108447,of,O
108448,cholesterol,O
108449,is,O
108450,increased,O
108451,with,O
108452,saturated,O
108453,fat,O
108454,feeding,O
108455,and,O
108456,suppresses,O
108457,LDL,O
108458,receptor,O
108459,activity,O
108460,",",O
108461,possibly,O
108462,through,O
108463,hepatic,O
108464,messenger,O
108465,RNA,O
108466,regulation,O
108467,.,O
108468,For,O
108469,most,O
108470,studies,O
108471,",",O
108472,an,O
108473,independent,O
108474,effect,O
108475,of,O
108476,a,O
108477,vegetable,B-http://purl.bioontology.org/ontology/SNOMEDCT/412552006;http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108478,oil,I-http://purl.bioontology.org/ontology/SNOMEDCT/412552006;http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108479,or,I-http://purl.bioontology.org/ontology/SNOMEDCT/412552006;http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108480,fat,I-http://purl.bioontology.org/ontology/SNOMEDCT/412552006;http://purl.bioontology.org/ontology/SNOMEDCT/22836000
108481,could,O
108482,not,O
108483,be,O
108484,ascertained,O
108485,because,O
108486,there,O
108487,was,O
108488,no,O
108489,neutral,O
108490,control,O
108491,and,O
108492,at,O
108493,least,O
108494,two,O
108495,of,O
108496,the,O
108497,test,O
108498,oils,O
108499,or,O
108500,fats,O
108501,were,O
108502,varied,O
108503,.,O
108504,Animal,O
108505,data,O
108506,for,O
108507,the,O
108508,effects,O
108509,of,O
108510,individual,O
108511,fatty,O
108512,acids,O
108513,on,O
108514,plasma,O
108515,LDL,O
108516,-,O
108517,C,O
108518,concentrations,O
108519,and,O
108520,metabolism,O
108521,are,O
108522,sparse,O
108523,.,O
108524,The,O
108525,evidence,O
108526,suggests,O
108527,that,O
108528,caproic,O
108529,acid,O
108530,(,O
108531,6:0,O
108532,),O
108533,",",O
108534,caprylic,O
108535,acid,O
108536,(,O
108537,8:0,O
108538,),O
108539,",",O
108540,and,O
108541,capric,O
108542,acid,O
108543,(,O
108544,10:0,O
108545,),O
108546,are,O
108547,neutral,O
108548,with,O
108549,respect,O
108550,to,O
108551,their,O
108552,LDL,O
108553,-,O
108554,C,O
108555,-,O
108556,raising,O
108557,properties,O
108558,and,O
108559,their,O
108560,ability,O
108561,to,O
108562,modulate,O
108563,LDL,O
108564,metabolism,O
108565,.,O
108566,Lauric,O
108567,acid,O
108568,(,O
108569,12:0,O
108570,),O
108571,",",O
108572,myristic,O
108573,acid,O
108574,(,O
108575,14:0,O
108576,),O
108577,",",O
108578,and,O
108579,palmitic,O
108580,acid,O
108581,(,O
108582,16:0,O
108583,),O
108584,are,O
108585,approximately,O
108586,equivalent,O
108587,in,O
108588,their,O
108589,LDL,O
108590,-,O
108591,C,O
108592,-,O
108593,raising,O
108594,potential,O
108595,by,O
108596,reducing,O
